Loving Couples	/wiki/Loving_Couples_(1980_film)	1980	Jack Smight	Shirley MacLaine, James Coburn, Susan Sarandon	Romance	20th Century Fox	USA
Loving Feeling	/wiki/Loving_Feeling	1968	Norman J. Warren	Simon Brent, Georgina Ward	Drama	NULL	UK
Loving You	/wiki/Loving_You_(1957_film)	1957	Hal Kanter	Elvis Presley, Lizabeth Scott, Wendell Corey	Drama	Paramount	USA
Loyalties	/wiki/Loyalties_(1933_film)	1933	Basil Dean	Basil Rathbone, Heather Thatcher	Drama	NULL	UK
Lt. Robin Crusoe, U.S.N.	/wiki/Lt._Robin_Crusoe,_U.S.N.	1966	Byron Paul	Dick Van Dyke, Nancy Kwan, Akim Tamiroff	Comedy	Disney	USA
Lucas	/wiki/Lucas_(film)	1986	David Seltzer	Corey Haim, Kerri Green, Charlie Sheen, Winona Ryder	Comedy, drama	NULL	USA
Lucia	/wiki/Lucia_(film)	1998	Don Boyd	Amanda Boyd, John Daszak	Drama	NULL	UK
Luck of the Navy	/wiki/Luck_of_the_Navy	1938	Jack Raymond	Geoffrey Toone, Judy Kelly	Comedy	NULL	UK
Luck of the Turf	/wiki/Luck_of_the_Turf	1936	Randall Faye	Jack Melford, Wally Patch, Moore Marriott	Comedy	NULL	UK
Lucky	/wiki/Lucky_(2011_film)	2011	Gil Cates, Jr.	Colin Hanks, Ari Graynor, Ann-Margret, Mimi Rogers, Jeffrey Tambor	Dark comedy	Phase 4 Films, Ten/Four Pictures	USA
Lucky Jade	/wiki/Lucky_Jade	1937	Walter Summers	Betty Ann Davies, John Warwick	Comedy/Crime	NULL	UK
Lucky Jim	/wiki/Lucky_Jim_(1957_film)	1957	John Boulting	Ian Carmichael, Terry-Thomas	Comedy	NULL	UK
Lucky Ladies	/wiki/Lucky_Ladies	1932	John Rawlins	Sydney Fairbrother, Emily Fitzroy	Comedy	NULL	UK
Lucky Lady	/wiki/Lucky_Lady	1975	Stanley Donen	Liza Minnelli, Burt Reynolds, Gene Hackman	Crime comedy	20th Century Fox	USA
Lucky Me	/wiki/Lucky_Me_(film)	1954	Jack Donohue	Doris Day, Phil Silvers	Musical	Warner Bros.	USA
Lucky Night	/wiki/Lucky_Night	1939	Norman Taurog	Myrna Loy, Robert Taylor	Drama	MGM	USA
Lucky Number Slevin	/wiki/Lucky_Number_Slevin	2006	Paul McGuigan	Josh Hartnett, Morgan Freeman, Ben Kingsley, Lucy Liu, Stanley Tucci, Bruce Willis	Crime drama	NULL	USA
Lucky Numbers	/wiki/Lucky_Numbers	2000	Nora Ephron	John Travolta, Lisa Kudrow, Tim Roth, Michael Moore	Crime	NULL	USA
Lucky Terror	/wiki/Lucky_Terror	1936	Alan James	Hoot Gibson, Charles Hill, Lona Andre	Western	NULL	USA
Lucky Them	/wiki/Lucky_Them	2013	Megan Griffiths	Toni Collette, Ahna O'Reilly, Thomas Haden Church, Amy Seimetz	Comedy	IFC Films	USA
Lucky Three	/wiki/Lucky_Three	1997	Jem Cohen	NULL	Short subject	11 minutes	USA
Lucky You	/wiki/Lucky_You_(film)	2007	Curtis Hanson	Eric Bana, Drew Barrymore, Robert Duvall	Drama	Warner Bros. Pictures	USA
Lucky to Me	/wiki/Lucky_to_Me	1939	Thomas Bentley	Stanley Lupino, Phyllis Brooks	Comedy	NULL	UK
Lucy Gallant	/wiki/Lucy_Gallant	1955	Robert Parrish	Jane Wyman, Charlton Heston	Drama	Paramount	USA
Lullaby	/wiki/Lullaby_(2014_film)	2014	Andrew Levitas	Amy Adams Garrett Hedlund Terrence Howard	Drama	ARC Entertainment	USA
Lullaby of Broadway	/wiki/Lullaby_of_Broadway_(film)	1951	David Butler	Doris Day	Musical	NULL	USA
Lulu on the Bridge	/wiki/Lulu_on_the_Bridge	1998	Paul Auster	Harvey Keitel, Mira Sorvino, Vanessa Redgrave	Drama	NULL	USA
Lumière and Company	/wiki/Lumi%C3%A8re_and_Company	1996	41 directors	NULL	Short films	NULL	USA
Lunch Hour	/wiki/Lunch_Hour	1961	James Hill	Shirley Anne Field, Robert Stephens	Comedy	NULL	UK
Lure of the Wilderness	/wiki/Lure_of_the_Wilderness	1952	Jean Negulesco	Jean Peters, Jeffrey Hunter	Adventure	20th Century Fox	USA
Lured	/wiki/Lured	1947	Douglas Sirk	Lucille Ball, Charles Coburn, Boris Karloff	Film noir	United Artists	USA
Lust for Gold	/wiki/Lust_for_Gold	1949	S. Sylvan Simon	Glenn Ford, Ida Lupino, Gig Young	Western	Columbia	USA
Lust for Life	/wiki/Lust_for_Life_(film)	1956	Vincente Minnelli, George Cukor	Kirk Douglas, Anthony Quinn	Biography	MGM; story of Vincent van Gogh; Oscar for Quinn	USA
Lust for a Vampire	/wiki/Lust_for_a_Vampire	1971	Jimmy Sangster	Ralph Bates, Barbara Jefford	Horror	NULL	UK
Lust in the Dust	/wiki/Lust_in_the_Dust	1985	Paul Bartel	Divine, Lainie Kazan, Tab Hunter	Comedy	New World Pictures	USA
Lust, Caution	/wiki/Lust,_Caution	2007	Ang Lee	Tony Leung Chiu-Wai, Tang Wei, Joan Chen, Leehom Wang	Thriller	based on \"Lust, Caution\" by Eileen Chang winner of the Golden Lion	USA
Luther	/wiki/Luther_(1973_film)	1973	Guy Green	Stacy Keach, Maurice Denham	Biopic	NULL	UK
Luther	/wiki/Luther_(1973_film)	1973	Guy Green	Stacy Keach, Patrick Magee	Drama, Biography	story of Martin Luther	USA
Luv	/wiki/Luv_(film)	1967	Clive Donner	Jack Lemmon, Elaine May	Comedy	based on the play	USA
Luxo, Jr.	/wiki/Luxo,_Jr.	1986	John Lasseter	NULL	Animated film	1st film from Pixar	USA
Luxury Liner	/wiki/Luxury_Liner_(1933_film)	1933	Lothar Mendes	George Brent, Zita Johann	Drama	NULL	USA
Luxury Liner	/wiki/Luxury_Liner_(1948_film)	1948	Richard Whorf	Jane Powell, George Brent	Comedy	MGM	USA
Lycanthrope	/wiki/Lycanthrope_(film)	1999	Bob Cook	Robert Carradine, Michael Winslow, Rebecca Holden	Horror	NULL	USA
Lydia Bailey	/wiki/Lydia_Bailey	1952	Jean Negulesco	Dale Robertson, Anne Francis	Drama	20th Century Fox	USA
Lymelife	/wiki/Lymelife	2009	Derick Martini	Alec Baldwin, Emma Roberts, Rory Culkin, Kieran Culkin, Jill Hennessy, Timothy Hutton, Cynthia Nixon	Drama	Screen Media Films	USA
M	/wiki/M_(1951_film)	1951	Joseph Losey	David Wayne, Howard Da Silva	Drama	Remake of 1931 film	USA
M. Butterfly	/wiki/M._Butterfly_(film)	1993	David Cronenberg	Jeremy Irons, John Lone, Ian Richardson	Romance	based on the play	USA
MPG: Motion Picture Genocide	/wiki/MPG:_Motion_Picture_Genocide	1997	NULL	NULL	NULL	NULL	USA
M\"A*S*H	/wiki/MASH_(film)	1970	Robert Altman	Donald Sutherland, Elliott Gould, Sally Kellerman, Tom Skeritt, Jo Ann Pflug, John Schuck, Robert Duvall, René Auberjonois, Roger Bowen	Comedy, War	20th Century Fox; from a novel by Richard Hooker; 5 Oscar nominations	USA
Ma and Pa Kettle	/wiki/Ma_and_Pa_Kettle_(film)	1949	Charles Lamont	Marjorie Main, Percy Kilbride	Comedy	The Egg and I sequel	USA
Ma and Pa Kettle Back on the Farm	/wiki/Ma_and_Pa_Kettle_Back_on_the_Farm	1951	Edward Sedgwick	Marjorie Main, Percy Kilbride	Comedy	3rd of a series	USA
Ma and Pa Kettle Go to Town	/wiki/Ma_and_Pa_Kettle_Go_to_Town	1950	Charles Lamont	Marjorie Main, Percy Kilbride	Comedy	2nd of a series	USA
Ma and Pa Kettle at Waikiki	/wiki/Ma_and_Pa_Kettle_at_Waikiki	1955	Lee Sholem	Marjorie Main, Percy Kilbride	Comedy	7th of series	USA
Ma and Pa Kettle on Vacation	/wiki/Ma_and_Pa_Kettle_on_Vacation	1953	Charles Lamont	Marjorie Main, Percy Kilbride	Comedy	5th of a series	USA
Mac	/wiki/Mac_(film)	1992	John Turturro	John Turturro, Nicholas Turturro, Ellen Barkin	Drama	Goldwyn	USA
Mac and Me	/wiki/Mac_and_Me	1988	Stewart Raffill	Christine Ebersole	Fantasy	4 Razzie nominations	USA
MacArthur	/wiki/MacArthur_(film)	1977	Joseph Sargent	Gregory Peck, G. D. Spradlin	War, Biography	on General Douglas MacArthur	USA
MacGruber	/wiki/MacGruber_(film)	2010	Jorma Taccone	Will Forte, Kristen Wiig, Ryan Phillippe, Powers Boothe, Maya Rudolph, Derek Mears, Val Kilmer, Mark Henry, Chris Jericho, Glenn Jacobs, Paul Wight, Montel Vontavious Porter, The Great Khali	Action-comedy, Parody	Rogue Pictures Based on the recurring Saturday Night Live sketch of the same name.	USA
Macao	/wiki/Macao_(film)	1952	Josef von Sternberg, Nicholas Ray	Robert Mitchum, Jane Russell, William Bendix, Gloria Grahame	Film noir	RKO	USA
Macbeth	/wiki/Macbeth_(1948_film)	1948	Orson Welles	Orson Welles, Jeanette Nolan, Dan O'Herlihy	Drama	Republic	USA
Macbeth	/wiki/Macbeth_(1971_film)	1971	Roman Polanski	Jon Finch, Francesca Annis	Drama	NULL	UK
Macbeth	/wiki/Macbeth_(2015_film)	2015	Justin Kurzel	Michael Fassbender, Marion Cotillard, Sean Harris, Elizabeth Debicki, Paddy Considine, David Thewlis	Drama Historical	The Weinstein Company Based on Macbeth by William Shakespeare	UK
Machete	/wiki/Machete_(1958_film)	1958	Kurt Neumann	Mari Blanchard, Lee Van Cleef	Drama	United Artists	USA
Machete	/wiki/Machete_(film)	2010	Robert Rodriguez, Ethan Maniquis	Danny Trejo, Michelle Rodriguez, Cheech Marin, Jeff Fahey, Lindsay Lohan, Don Johnson, Jessica Alba, Steven Seagal, Robert De Niro, Daryl Sabara, Tom Savini	Action	20th Century Fox, Troublemaker Studios	USA
Machete Kills	/wiki/Machete_Kills	2013	Robert Rodriguez	Danny Trejo, Michelle Rodriguez, Sofía Vergara, Amber Heard, Carlos Estevez, Antonio Banderas, Cuba Gooding Jr., Walt Goggins, William Sadler, Demián Bichir, Mel Gibson	Action	Open Road Films Preceded by Machete (2010)	USA
Machine Gun Preacher	/wiki/Machine_Gun_Preacher	2011	Marc Forster	Gerard Butler, Michael Shannon, Michelle Monaghan, Souléymane Sy Savané, Madeline Carroll, Kathy Baker	Action, Biopic	Relativity Media	USA
Machine-Gun Kelly	/wiki/Machine-Gun_Kelly_(film)	1958	Roger Corman	Charles Bronson, Susan Cabot	Crime	A.I.P.	USA
Macho Callahan	/wiki/Macho_Callahan	1970	Bernard L. Kowalski	David Janssen, Jean Seberg, Lee J. Cobb	Western	NULL	USA
Macho Dancer	/wiki/Macho_Dancer	1988	NULL	NULL	Comedy	NULL	USA
Mack the Knife	/wiki/Mack_the_Knife_(film)	1990	Menahem Golan	Raúl Juliá, Richard Harris, Julie Walters	Drama	based on Threepenny Opera	USA
Mackenna's Gold	/wiki/Mackenna%27s_Gold	1969	J. Lee Thompson	Gregory Peck, Omar Sharif, Telly Savalas, Camilla Sparv, Julie Newmar	Western	based on Heck Allen novel	USA
Mackintosh and T.J.	/wiki/Mackintosh_and_T.J.	1975	Marvin J. Chomsky	Roy Rogers, Joan Hackett	Family	Rogers' final film	USA
Macon County Line	/wiki/Macon_County_Line	1974	Richard Compton	Max Baer, Jr., Alan Vint	Crime drama	A.I.P.	USA
Macushla	/wiki/Macushla_(film)	1940	Alex Bryce	Liam Gaffney, Pamela Wood	Drama	NULL	UK
Mad About Mambo	/wiki/Mad_About_Mambo	2000	John Forte	William Ash, Keri Russell	Romantic comedy	Co-production with the Republic of Ireland	UK
Mad About Music	/wiki/Mad_About_Music	1938	Norman Taurog	Deanna Durbin, Herbert Marshall, William Frawley	Drama, Music	Universal	USA
Mad City	/wiki/Mad_City_(film)	1997	Costa-Gavras	Dustin Hoffman, John Travolta, Mia Kirshner, Alan Alda	Crime drama	Gavras' last U.S. film	USA
Mad Cowgirl	/wiki/Mad_Cowgirl	2006	Gregory Hatanaka	Sarah Lassez, James Duval, Walter Koenig	Drama	NULL	USA
Mad Dog Coll	/wiki/Mad_Dog_Coll	1961	Burt Balaban	John Davis Chandler, Kay Doubleday, Jerry Orbach	Crime drama	NULL	USA
Mad Dog Time	/wiki/Mad_Dog_Time	1996	Larry Bishop	Jeff Goldblum, Gabriel Byrne, Richard Dreyfuss, Ellen Barkin, Diane Lane, Gregory Hines	Comedy, Crime	United Artists	USA
Mad Dog and Glory	/wiki/Mad_Dog_and_Glory	1993	John McNaughton	Robert De Niro, Uma Thurman, Bill Murray, David Caruso	Comedy	Universal	USA
Mad Dogs and Englishmen	/wiki/Mad_Dogs_and_Englishmen_(1995_film)	1995	Henry Cole	Elizabeth Hurley, Joss Ackland	Thriller	NULL	UK
Mad Holiday	/wiki/Mad_Holiday	1936	George B. Seitz	Edmund Lowe, Elissa Landi, ZaSu Pitts	Comedy, Mystery	MGM	USA
Mad Hot Ballroom	/wiki/Mad_Hot_Ballroom	2005	Marilyn Agrelo	ballroom dance in New York school system	Documentary	winner of the Satellite Award for Best Documentary Film	USA
Mad Love	/wiki/Mad_Love_(1935_film)	1935	Karl Freund	Peter Lorre, Frances Drake, Colin Clive	Drama, Horror	NULL	USA
Mad Love	/wiki/Mad_Love_(1995_film)	1995	Antonia Bird	Chris O'Donnell, Drew Barrymore	Drama	NULL	USA
Mad Money	/wiki/Mad_Money_(film)	2008	Callie Khouri	Diane Keaton, Queen Latifah, Katie Holmes	Comedy, crime	Overture Films	USA
Mad Monster Party	/wiki/Mad_Monster_Party	1967	Jules Bass	Boris Karloff, Allen Swift, Phyllis Diller	Animation	Embassy	USA
Mad at the Moon	/wiki/Mad_at_the_Moon	1992	Martin Donovan	Hart Bochner	Horror	NULL	USA
Madagascar	/wiki/Madagascar_(2005_film)	2005	Eric Darnell, Tom McGrath	Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith	Animation, Comedy	NULL	USA
Madagascar 3: Europe's Most Wanted	/wiki/Madagascar_3:_Europe%27s_Most_Wanted	2012	Eric Darnell, Tom McGrath, Conrad Vernon	Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith, Frances McDormand, Sacha Baron Cohen, Cedric the Entertainer, Andy Richter, Bryan Cranston, Jessica Chastain, Martin Short, Paz Vega, Tom McGrath, Chris Miller, Christopher Knights, John DiMaggio, Conrad Vernon	Animated, Family	Paramount Pictures, DreamWorks Animation, Pacific Data Images Preceded by Madagascar: Escape 2 Africa (2008)	USA
Madagascar: Escape 2 Africa	/wiki/Madagascar:_Escape_2_Africa	2008	Eric Darnell, Tom McGrath	Ben Stiller, Chris Rock, Jada Pinkett Smith, David Schwimmer	Animation	DreamWorks Animation, Paramount Pictures Preceded by Madagascar (2005)	USA
Madame Bovary	/wiki/Madame_Bovary_(1949_film)	1949	Vincente Minnelli	Jennifer Jones, James Mason, Van Heflin	Drama	from Gustave Flaubert novel	USA
Madame Butterfly	/wiki/Madame_Butterfly_(1932_film)	1932	Marion Gering	Sylvia Sidney, Cary Grant, Irving Pichel	Drama	Paramount	USA
Madame Curie	/wiki/Madame_Curie_(film)	1943	Mervyn LeRoy	Greer Garson, Walter Pidgeon, Henry Travers	Biography	MGM; 7 Academy Award nominations	USA
Madame DuBarry	/wiki/Madame_Du_Barry_(1934_film)	1934	William Dieterle	Dolores del Río, Victor Jory, Osgood Perkins	Comedy, Drama	NULL	USA
Madame Guillotine	/wiki/Madame_Guillotine	1931	Reginald Fogwell	Madeleine Carroll, Brian Aherne	Historical	NULL	UK
Madame Louise	/wiki/Madame_Louise	1951	Maclean Rogers	Richard Hearne, Petula Clark, Garry Marsh	Comedy	NULL	UK
Madame Racketeer	/wiki/Madame_Racketeer	1932	Alexander Hall	Alison Skipworth, Richard Bennett, George Raft	Comedy	NULL	USA
Madame Sin	/wiki/Madame_Sin	1972	David Greene	Bette Davis, Robert Wagner	Thriller	NULL	UK
Madame Sousatzka	/wiki/Madame_Sousatzka	1988	John Schlesinger	Shirley MacLaine, Navin Chowdhry	Drama	NULL	UK
Madame Sousatzka	/wiki/Madame_Sousatzka	1988	John Schlesinger	Shirley MacLaine, Navin Chowdhry, Shabana Azmi, Twiggy	Drama	from Bernice Rubens book	USA
Madame Spy	/wiki/Madame_Spy	1942	Roy William Neill	Constance Bennett, Don Porter	Spy	Universal	USA
Madame X	/wiki/Madame_X_(1937_film)	1937	Sam Wood	Gladys George, Warren William, Reginald Owen	Drama	MGM	USA
Madame X	/wiki/Madame_X_(1966_film)	1966	David Lowell Rich	Lana Turner, John Forsythe, Ricardo Montalbán	Drama	NULL	USA
Made	/wiki/Made_(1972_film)	1972	John Mackenzie	Carol White, Roy Harper	Drama	NULL	UK
Made for Each Other	/wiki/Made_for_Each_Other_(1971_film)	1971	Robert B. Bean	Renée Taylor, Joseph Bologna, Paul Sorvino	Romantic comedy	20th Century Fox	USA
Made in America	/wiki/Made_in_America_(1993_film)	1993	Richard Benjamin	Whoopi Goldberg, Ted Danson, Will Smith, Nia Long	Comedy	NULL	USA
Made in Dagenham	/wiki/Made_in_Dagenham	2010	Nigel Cole	Sally Hawkins, Bob Hoskins, Miranda Richardson	Drama	1 October	UK
Made in Heaven	/wiki/Made_in_Heaven_(1952_film)	1952	John Paddy Carstairs	David Tomlinson, Petula Clark	Comedy	NULL	UK
Made in Heaven	/wiki/Made_in_Heaven_(1987_film)	1987	Alan Rudolph	Kelly McGillis, Timothy Hutton	Fantasy	Lorimar	USA
Made in Paris	/wiki/Made_in_Paris	1966	Boris Sagal	Louis Jourdan, Ann-Margret, Richard Crenna	Comedy	MGM	USA
Made of Honor	/wiki/Made_of_Honor	2008	Paul Weiland	Patrick Dempsey, Michelle Monaghan, Kevin McKidd, Kathleen Quinlan	Comedy	Columbia Pictures	USA
Made on Broadway	/wiki/Made_on_Broadway	1933	Harry Beaumont	Robert Montgomery, Madge Evans, Sally Eilers	Comedy, Drama	NULL	USA
Madea Goes to Jail	/wiki/Madea_Goes_to_Jail	2009	Tyler Perry	Tyler Perry, Sofía Vergara, Vanessa Ferlito, Derek Luke, Keshia Knight Pulliam, David Mann, Ion Overman, RonReaco Lee, Viola Davis	Comedy, Drama	Lionsgate; based on Madea Goes to Jail	USA
Madea's Big Happy Family	/wiki/Madea%27s_Big_Happy_Family_(film)	2011	Tyler Perry	Loretta Devine, Shad \"Bow Wow\" Moss, David Mann, Cassi Davis, Tamela Mann, Lauren London, Isaiah Mustafa, Rodney Perry, Shannon Kane and Tyler Perry	Dramedy	Lionsgate Based on the play of the same name by Tyler Perry	USA
Madea's Family Reunion	/wiki/Madea%27s_Family_Reunion	2006	Tyler Perry	Tyler Perry, Blair Underwood, Lynn Whitfield, Boris Kodjoe	Comedy-drama	based on Madea's Family Reunion by Tyler Perry preceded by Diary of a Mad Black Woman	USA
Madea's Witness Protection	/wiki/Madea%27s_Witness_Protection	2012	Tyler Perry	Tyler Perry, Eugene Levy, Denise Richards, Doris Roberts, Romeo Miller, Tom Arnold, John Amos, Marla Gibbs, Danielle Campbell, Devan Leos, Jeff Joslin	Comedy	Lionsgate, Tyler Perry Studios	USA
Madeleine	/wiki/Madeleine_(1950_film)	1950	David Lean	Stanley Haynes, Nicholas Phipps	Biopic	NULL	UK
Madeline	/wiki/Madeline	1952	NULL	NULL	Animated short	United Productions	USA
Madeline	/wiki/Madeline_(1998_film)	1998	Daisy von Scherler Mayer	Frances McDormand, Nigel Hawthorne, Hatty Jones	Family	NULL	USA
Mademoiselle	/wiki/Mademoiselle_(1966_film)	1966	Tony Richardson	Jeanne Moreau, Ettore Manni, Keith Skinner	Romance/Drama	NULL	UK
Madhouse	/wiki/Madhouse_(1974_film)	1974	Jim Clark	Vincent Price, Natasha Pyne	Horror	NULL	UK
Madhouse	/wiki/Madhouse_(1990_film)	1990	Tom Ropelewski	Kirstie Alley, John Larroquette	Comedy	NULL	USA
Madigan	/wiki/Madigan	1968	Don Siegel	Richard Widmark, Henry Fonda, Inger Stevens, James Whitmore, Harry Guardino, Susan Clark	Crime drama	Universal; later became a TV series	USA
Madigan's Millions	/wiki/Madigan%27s_Millions	1968	Stanley Prager	Dustin Hoffman	Comedy	NULL	USA
Madison Avenue	/wiki/Madison_Avenue_(film)	1962	H. Bruce Humberstone	Dana Andrews, Eleanor Parker, Jeanne Crain	Drama	Fox	USA
Madison Square Garden	/wiki/Madison_Square_Garden_(film)	1932	Harry Joe Brown	Jack Oakie, Marian Nixon, William Boyd	Drama, Sports	NULL	USA
Madman	/wiki/Madman_(1982_film)	1982	Joe Giannone	Gaylen Ross, Harriet Bass	Horror	NULL	USA
Madness of the Heart	/wiki/Madness_of_the_Heart	1949	Charles Bennett	Margaret Lockwood, Kathleen Byron	Drama	NULL	UK
Madonna of the Seven Moons	/wiki/Madonna_of_the_Seven_Moons	1945	Arthur Crabtree	Phyllis Calvert, Stewart Granger, Patricia Roc	Drama	NULL	UK
Madonna: Truth or Dare	/wiki/Madonna:_Truth_or_Dare	1991	Alek Keshishian	Madonna	Documentary	NULL	USA
Magenta	/wiki/Magenta_(film)	1996	Gregory Haynes	Julian McMahon	Drama	NULL	USA
Maggie	/wiki/Maggie_(film)	2015	Henry Hobson	Abigail Breslin Arnold Schwarzenegger Denise Williamson	Drama Horror Thriller Film	Lionsgate	USA
Magic	/wiki/Magic_(1978_film)	1978	Richard Attenborough	Anthony Hopkins, Ann-Margret, Burgess Meredith	Suspense	Fox; from William Goldman novel	USA
Magic Brush	/wiki/Magic_Brush	1954	NULL	NULL	Animation	NULL	USA
Magic Fire	/wiki/Magic_Fire	1955	William Dieterle	Alan Badel, Yvonne De Carlo	Biography	story of Richard Wagner	USA
Magic Island (film)	/wiki/Magic_Island_(film)	1995	Sam Irvin	Zachery Ty Bryan, Andrew Divoff, Edward Kerr, Lee Armstrong, French Stewart, Jessie-Ann Friend, Oscar Dillon, Abraham Benrubi, Sean O'Kane, Schae Harrison, Ja'net Dubois	Fantasy	NULL	USA
Magic Magic	/wiki/Magic_Magic_(2013_film)	2013	Sebastián Silva	Juno Temple, Emily Browning, Michael Cera	Thriller	Destination Films	USA
Magic Mike	/wiki/Magic_Mike	2012	Steven Soderbergh	Channing Tatum, Alex Pettyfer and Matthew McConaughey, Cody Horn, Olivia Munn, Matt Bomer, Riley Keough, Joe Manganiello, Kevin Nash, Adam Rodríguez, Gabriel Iglesias	Comedy-drama	Warner Bros. Pictures	USA
Magic Town	/wiki/Magic_Town	1947	William Wellman	James Stewart, Jane Wyman	Drama	RKO	USA
Magic in the Moonlight	/wiki/Magic_in_the_Moonlight	2014	Woody Allen	Colin Firth Emma Stone Hamish Linklater Jacki Weaver	Romantic comedy	Sony Pictures	USA
Magic in the Moonlight	/wiki/Magic_in_the_Moonlight	2014	Woody Allen	Colin Firth, Emma Stone, Hamish Linklater, Marcia Gay Harden, Jacki Weaver, Erica Leerhsen, Eileen Atkins, Simon McBurney	Comedy Romance	Sony Pictures Classics	UK
Magic in the Water	/wiki/Magic_in_the_Water	1995	Rick Stevenson	Mark Harmon	Family	NULL	USA
Magical Maestro	/wiki/Magical_Maestro	1952	Tex Avery	NULL	Animated short	MGM	USA
Magicians	/wiki/Magicians_(2007_film)	2007	Andrew O'Connor	David Mitchell, Robert Webb	Comedy	NULL	UK
Magnificent Brute	/wiki/Magnificent_Brute	1936	John G. Blystone	Victor McLaglen, William Hall, Jean Dixon	Drama	NULL	USA
Magnificent Obsession	/wiki/Magnificent_Obsession_(1935_film)	1935	John M. Stahl	Robert Taylor, Irene Dunne, Ralph Morgan	Drama, Romance	NULL	USA
Magnificent Obsession	/wiki/Magnificent_Obsession_(1954_film)	1954	Douglas Sirk	Rock Hudson, Jane Wyman, Agnes Moorehead, Otto Kruger, Barbara Rush	Drama	Remake of 1935 film; Oscar nomination for Wyman	USA
Magnolia	/wiki/Magnolia_(film)	1999	Paul Thomas Anderson	Tom Cruise, Julianne Moore, Philip Seymour Hoffman, Philip Baker Hall, John C. Reilly, William H. Macy, Jason Robards, Jeremy Blackman, Melora Walters, Melinda Dillon, Henry Gibson	Drama	3 Oscar nominations; Golden Globe award for Cruise	USA
Magnum Force	/wiki/Magnum_Force	1973	Ted Post	Clint Eastwood, Hal Holbrook, Tim Matheson, David Soul, Robert Urich	Crime drama	sequel to Dirty Harry	USA
Mahler	/wiki/Mahler_(film)	1974	Ken Russell	Robert Powell, Georgina Hale	Biopic	NULL	UK
Mahogany	/wiki/Mahogany_(1975_film)	1975	Berry Gordy, Tony Richardson	Diana Ross, Billy Dee Williams, Anthony Perkins	Drama, Romance	Paramount	USA
Maid in Manhattan	/wiki/Maid_in_Manhattan	2002	Wayne Wang	Jennifer Lopez, Ralph Fiennes, Natasha Richardson	Romance	NULL	USA
Maid of Salem	/wiki/Maid_of_Salem	1937	Frank Lloyd	Claudette Colbert, Fred MacMurray, Gale Sondergaard	Drama	Paramount	USA
Maid to Order	/wiki/Maid_to_Order	1987	Amy Holden Jones	Ally Sheedy, Valerie Perrine, Beverly D'Angelo	Comedy	Artisan Entertainment	USA
Maidstone	/wiki/Maidstone_(film)	1970	Norman Mailer	Norman Mailer, Rip Torn	Drama	written by Mailer	USA
Mail Order Bride	/wiki/Mail_Order_Bride_(1964_film)	1964	Burt Kennedy	Buddy Ebsen, Keir Dullea, Lois Nettleton	Western	MGM	USA
Maisie	/wiki/Maisie	1939	Edwin L. Marin	Robert Young, Ann Sothern, Ruth Hussey	Comedy	MGM, first of 10 \"Maisie\" films	USA
Major Barbara	/wiki/Major_Barbara_(film)	1941	Gabriel Pascal	Wendy Hiller, Rex Harrison	Drama	Adaptation of the George Bernard Shaw play	UK
Major Dundee	/wiki/Major_Dundee	1965	Sam Peckinpah	Charlton Heston, Richard Harris, James Coburn	Western	Columbia	USA
Major League	/wiki/Major_League_(film)	1989	David S. Ward	Tom Berenger, Charlie Sheen, Corbin Bernsen, Rene Russo, Wesley Snipes, Bob Uecker	Comedy	followed by 2 sequels	USA
Major League II	/wiki/Major_League_II	1994	David S. Ward	Tom Berenger, Charlie Sheen, Corbin Bernsen, Omar Epps, Dennis Haysbert, Bob Uecker	Comedy	sequel to Major League	USA
Major League: Back to the Minors	/wiki/Major_League:_Back_to_the_Minors	1998	John Warren	Corbin Bernsen, Dennis Haysbert, Scott Bakula, Bob Uecker	Comedy	2nd Major League sequel	USA
Major Payne	/wiki/Major_Payne	1995	Nick Castle	Damon Wayans, Karyn Parsons	Comedy	NULL	USA
Make Haste to Live	/wiki/Make_Haste_to_Live	1954	William A. Seiter	Dorothy McGuire, Stephen McNally	Suspense	NULL	USA
Make It Three	/wiki/Make_It_Three	1938	David MacDonald	Hugh Wakefield, Edmund Willard	Comedy	NULL	UK
Make Me a Star	/wiki/Make_Me_a_Star	1932	William Beaudine	Joan Blondell, Stuart Erwin, ZaSu Pitts	Comedy	Paramount	USA
Make Me an Offer	/wiki/Make_Me_an_Offer	1954	Cyril Frankel	Peter Finch, Adrienne Corri	Comedy	NULL	UK
Make Mine Mink	/wiki/Make_Mine_Mink	1960	Robert Asher	Terry-Thomas, Athene Seyler, Hattie Jacques	Comedy	NULL	UK
Make Mine Music	/wiki/Make_Mine_Music	1946	Jack Kinney, Clyde Geronimi	Dinah Shore, Benny Goodman, The Andrews Sisters	Animated film	Disney	USA
Make Mine a Million	/wiki/Make_Mine_a_Million	1959	Lance Comfort	Arthur Askey, Sid James	Comedy	NULL	UK
Make Way for Tomorrow	/wiki/Make_Way_for_Tomorrow	1937	Leo McCarey	Victor Moore, Beulah Bondi, Thomas Mitchell	Drama	NULL	USA
Make Way for a Lady	/wiki/Make_Way_for_a_Lady	1936	David Burton	Anne Shirley, Herbert Marshall, Gertrude Michael	Comedy	NULL	USA
